drug,side_effect,comment,score
ritalin,insomnia,Amputation perhaps /j,7.031549870967865
ritalin,insomnia,That's insanity,7.017711639404297
ritalin,insomnia,Asymmetry yay,7.014263212680817
ritalin,insomnia,What euphoria?,6.993710100650787
ritalin,insomnia,The grief is 100% real.,6.975798428058624
ritalin,insomnia,Hyper fixating on it,6.963572859764099
ritalin,dizziness,Adverse drug reactions too.,7.207600235939026
ritalin,dizziness,The grief is 100% real.,7.12282782793045
ritalin,dizziness,Hyper fixating on it,7.120918869972229
ritalin,dizziness,It's very high stress,7.107146501541138
ritalin,dizziness,Amputation perhaps /j,7.106739819049835
ritalin,dizziness,That they could cause kidney damage.,7.084433019161224
ritalin,dizziness,Or depression,7.076540291309357
ritalin,dizziness,Acne. Dry mouth. Tooth decay. Risk of cardiac issues. Messing up your metabolism. Etc.,7.069172143936157
ritalin,dizziness,I like the color system!,7.055977880954742
ritalin,dizziness,Sounds like depersonalization,7.05546236038208
ritalin,abnormal,Absolutely,7.8367472887039185
ritalin,abnormal,Absolutely.,7.8367472887039185
ritalin,abnormal, Absolutely,7.8367472887039185
ritalin,abnormal,Absolutely!!!,7.8367472887039185
ritalin,abnormal,Real,7.83332222700119
ritalin,abnormal,Thanks,7.805992066860199
ritalin,abnormal,Thanks!,7.805992066860199
ritalin,abnormal,Thanks :),7.805992066860199
ritalin,abnormal,WRONG!,7.79906952381134
ritalin,abnormal,Obviously.,7.7707542181015015
ritalin,suicidal ideation,Adverse drug reactions too.,6.987722039222717
ritalin,suicidal ideation,It's very high stress,6.977167785167694
ritalin,suicidal ideation,Amputation perhaps /j,6.960378468036652
ritalin,suicidal ideation,Or depression,6.953189790248871
ritalin,suicidal ideation,Hyper fixating on it,6.939988374710083
ritalin,suicidal ideation,That's insanity,6.91994434595108
ritalin,suicidal ideation,The grief is 100% real.,6.91130530834198
ritalin,suicidal ideation,Sounds like depersonalization,6.897380352020264
ritalin,suicidal ideation,Eat and hydrate,6.894632399082184
ritalin,suicidal ideation,mood swings,6.89243870973587
ritalin,depression,Real,7.711558699607849
ritalin,depression,Thanks,7.694876134395599
ritalin,depression,Thanks!,7.694876134395599
ritalin,depression,Thanks :),7.694876134395599
ritalin,depression,mood swings,7.686958730220795
ritalin,depression,Or depression,7.654402315616608
ritalin,depression,Coffee!,7.6199867725372314
ritalin,depression,Obviously.,7.605868697166443
ritalin,depression,Move,7.595620155334473
ritalin,depression,\*Save\*,7.590404152870178
ritalin,anxiety,Thanks,7.924242198467255
ritalin,anxiety,Thanks!,7.924242198467255
ritalin,anxiety,Thanks :),7.924242198467255
ritalin,anxiety,Real,7.905755519866943
ritalin,anxiety,Move,7.822474420070648
ritalin,anxiety,\*Save\*,7.808905601501465
ritalin,anxiety,Absolutely,7.772663235664368
ritalin,anxiety,Absolutely.,7.772663235664368
ritalin,anxiety, Absolutely,7.772663235664368
ritalin,anxiety,Absolutely!!!,7.772663235664368
ritalin,aggression,Thanks,7.900717079639435
ritalin,aggression,Thanks!,7.900717079639435
ritalin,aggression,Thanks :),7.900717079639435
ritalin,aggression,Real,7.869530439376831
ritalin,aggression,Absolutely,7.800642311573029
ritalin,aggression,Absolutely.,7.800642311573029
ritalin,aggression, Absolutely,7.800642311573029
ritalin,aggression,Absolutely!!!,7.800642311573029
ritalin,aggression,Move,7.7993645668029785
ritalin,aggression,Obviously.,7.772666752338409
ritalin,abnormal behaviour,mood swings,7.491374313831329
ritalin,abnormal behaviour,Or depression,7.377999544143677
ritalin,abnormal behaviour,People suck,7.366421580314636
ritalin,abnormal behaviour,Its bullshit,7.360580742359161
ritalin,abnormal behaviour,Good idea.,7.3330230712890625
ritalin,abnormal behaviour,Perfect analogy.,7.321122586727142
ritalin,abnormal behaviour,It’s called addiction,7.28676450252533
ritalin,abnormal behaviour,That's insanity,7.284178137779236
ritalin,abnormal behaviour,It's very high stress,7.282159268856049
ritalin,abnormal behaviour,excellent advice! Exactly,7.268835604190826
ritalin,abdominal pain,mood swings,7.457721531391144
ritalin,abdominal pain,It's very high stress,7.33493447303772
ritalin,abdominal pain,Or depression,7.307728826999664
ritalin,abdominal pain,Adverse drug reactions too.,7.25576651096344
ritalin,abdominal pain,People suck,7.248587012290955
ritalin,abdominal pain,Amputation perhaps /j,7.247680604457855
ritalin,abdominal pain,and the heat,7.244869530200958
ritalin,abdominal pain,Good idea.,7.223089218139648
ritalin,abdominal pain,GOOD ADVICE!,7.219042003154755
ritalin,abdominal pain,Its bullshit,7.193374872207642
ritalin,decreased appetite,mood swings,7.465269923210144
ritalin,decreased appetite,Or depression,7.342410147190094
ritalin,decreased appetite,It's very high stress,7.314652979373932
ritalin,decreased appetite,People suck,7.298778474330902
ritalin,decreased appetite,and the heat,7.254346311092377
ritalin,decreased appetite,Good idea.,7.24814635515213
ritalin,decreased appetite,Its bullshit,7.234741032123566
ritalin,decreased appetite,Hyper fixating on it,7.219472825527191
ritalin,decreased appetite,GOOD ADVICE!,7.2171013951301575
ritalin,decreased appetite,Different doctor.,7.21330714225769
ritalin,disturbance in attention,mood swings,7.441533923149109
ritalin,disturbance in attention,Or depression,7.320348262786865
ritalin,disturbance in attention,Its bullshit,7.246840596199036
ritalin,disturbance in attention,It’s called addiction,7.236309587955475
ritalin,disturbance in attention,Perfect analogy.,7.2066426277160645
ritalin,disturbance in attention,That's insanity,7.206147074699402
ritalin,disturbance in attention,It's very high stress,7.205497920513153
ritalin,disturbance in attention,People suck,7.182285249233246
ritalin,disturbance in attention,Good idea.,7.1286174058914185
ritalin,disturbance in attention,"only ""some"" training",7.117355704307556
ritalin,irritability,Sounds like depersonalization,7.0861510038375854
ritalin,irritability,All stimulants for me,7.058540463447571
ritalin,irritability,Hyper fixating on it,7.021902561187744
ritalin,irritability,That they could cause kidney damage.,7.0205718874931335
ritalin,irritability,What euphoria?,7.004173099994659
ritalin,irritability,Nicotine is a stimulant,6.9894238114356995
ritalin,irritability,pharmacists being rude when i buy ritalin,6.986494958400726
ritalin,irritability,Asymmetry yay,6.985868275165558
ritalin,irritability,Two weeks for me coupled with mild depression and some anxiety,6.976974785327911
ritalin,irritability,I like the color system!,6.976245403289795
ritalin,hypotension,That they could cause kidney damage.,6.970480561256409
ritalin,hypotension,Hyper fixating on it,6.959291517734528
ritalin,hypotension,Adverse drug reactions too.,6.93092405796051
ritalin,hypotension,What euphoria?,6.9293405413627625
ritalin,hypotension,Acne. Dry mouth. Tooth decay. Risk of cardiac issues. Messing up your metabolism. Etc.,6.914048790931702
ritalin,hypotension,It's very high stress,6.90951406955719
ritalin,hypotension,All stimulants for me,6.878628849983215
ritalin,hypotension,Eat and hydrate,6.878073513507843
ritalin,hypotension,Do you take hydroxyzine?,6.849493384361267
ritalin,hypotension,Sounds like depersonalization,6.8445934653282166
ritalin,bradycardia,What euphoria?,7.06801301240921
ritalin,bradycardia,Asymmetry yay,7.043061435222626
ritalin,bradycardia,Hyper fixating on it,7.00188410282135
ritalin,bradycardia,It's very high stress,6.980203151702881
ritalin,bradycardia,Acne. Dry mouth. Tooth decay. Risk of cardiac issues. Messing up your metabolism. Etc.,6.960821866989136
ritalin,bradycardia,"Thanks. 

Nice hyper phase 😘🤪",6.959326505661011
ritalin,bradycardia,That's not euphoria,6.953881800174713
ritalin,bradycardia,All stimulants for me,6.938301265239716
ritalin,bradycardia,Since TikTok lowkey,6.933314740657806
ritalin,bradycardia,Eat and hydrate,6.927534878253937
ritalin,no adverse event,Adverse drug reactions too.,0.8670789003372192
ritalin,no adverse event,Thanks. Any significant side effects?,0.8338982462882996
ritalin,no adverse event,No worries! And thank you :),0.7979586720466614
ritalin,no adverse event,Is it extended release?,0.7803784608840942
ritalin,no adverse event,I would say that 100% falls under side effects.,0.778113603591919
ritalin,no adverse event,A dangerous thing,0.7771037817001343
ritalin,no adverse event,This comment was unnecessary and rude. ,0.7758774757385254
ritalin,no adverse event,This is disturbing,0.7745742797851562
ritalin,no adverse event,Or depression,0.7735402584075928
ritalin,no adverse event,"Very good point, thanks!",0.769931972026825
ritalin,electrocardiogram qt prolonged,Hyper fixating on it,7.166028082370758
ritalin,electrocardiogram qt prolonged,Since TikTok lowkey,7.134409487247467
ritalin,electrocardiogram qt prolonged,I like the color system!,7.13208270072937
ritalin,electrocardiogram qt prolonged,Asymmetry yay,7.13012421131134
ritalin,electrocardiogram qt prolonged,Mmmk bud,7.113309383392334
ritalin,electrocardiogram qt prolonged,"Thanks. 

Nice hyper phase 😘🤪",7.092674195766449
ritalin,electrocardiogram qt prolonged,What euphoria?,7.078302323818207
ritalin,electrocardiogram qt prolonged,Find new Dr asap.,7.075027227401733
ritalin,electrocardiogram qt prolonged,$300? I’m spending $3000 for an ADHD diagnosis in Canada,7.070709586143494
ritalin,electrocardiogram qt prolonged,Well that’s straight forward lol,7.0623520612716675
ritalin,toxicity to various agents,It's very high stress,7.104685664176941
ritalin,toxicity to various agents,Adverse drug reactions too.,7.053773760795593
ritalin,toxicity to various agents,Amputation perhaps /j,7.017246782779694
ritalin,toxicity to various agents,That's insanity,7.014299929141998
ritalin,toxicity to various agents,Hyper fixating on it,7.004263520240784
ritalin,toxicity to various agents,Eat and hydrate,6.959741652011871
ritalin,toxicity to various agents,Since TikTok lowkey,6.954069972038269
ritalin,toxicity to various agents,Asymmetry yay,6.952171683311462
ritalin,toxicity to various agents,Same in Hungary..,6.932739734649658
ritalin,toxicity to various agents,mood swings,6.930159389972687
ritalin,agitation,Absolutely,8.292363226413727
ritalin,agitation,Absolutely.,8.292363226413727
ritalin,agitation, Absolutely,8.292363226413727
ritalin,agitation,Absolutely!!!,8.292363226413727
ritalin,agitation,Thanks,8.249180734157562
ritalin,agitation,Thanks!,8.249180734157562
ritalin,agitation,Thanks :),8.249180734157562
ritalin,agitation,WRONG!,8.231505870819092
ritalin,agitation,Real,8.204414308071136
ritalin,agitation,Obviously.,8.191737711429596
ritalin,pain,Thanks,7.710736036300659
ritalin,pain,Thanks!,7.710736036300659
ritalin,pain,Thanks :),7.710736036300659
ritalin,pain,Real,7.686756670475006
ritalin,pain,Move,7.62194699048996
ritalin,pain,\*Save\*,7.617455184459686
ritalin,pain,Absolutely,7.560469746589661
ritalin,pain,Absolutely.,7.560469746589661
ritalin,pain, Absolutely,7.560469746589661
ritalin,pain,Absolutely!!!,7.560469746589661
ritalin,hypertension,Adverse drug reactions too.,7.116319060325623
ritalin,hypertension,It's very high stress,7.116224467754364
ritalin,hypertension,That they could cause kidney damage.,7.069034159183502
ritalin,hypertension,Hyper fixating on it,7.053736567497253
ritalin,hypertension,mood swings,7.010861039161682
ritalin,hypertension,Amputation perhaps /j,7.008173167705536
ritalin,hypertension,Eat and hydrate,6.982833504676819
ritalin,hypertension,Acne. Dry mouth. Tooth decay. Risk of cardiac issues. Messing up your metabolism. Etc.,6.922725021839142
ritalin,hypertension,Or depression,6.918382883071899
ritalin,hypertension,The grief is 100% real.,6.916230738162994
ritalin,dyspnoea,What euphoria?,7.017869412899017
ritalin,dyspnoea,Acne. Dry mouth. Tooth decay. Risk of cardiac issues. Messing up your metabolism. Etc.,6.997143030166626
ritalin,dyspnoea,Sounds like depersonalization,6.921574175357819
ritalin,dyspnoea,Adverse drug reactions too.,6.91933137178421
ritalin,dyspnoea,Hyper fixating on it,6.916007339954376
ritalin,dyspnoea,Yeah I have horrible insomnia on Vyvanse,6.915968418121338
ritalin,dyspnoea,“I have adhd and it causes chronic fatigue”,6.905498921871185
ritalin,dyspnoea,All stimulants for me,6.904531240463257
ritalin,dyspnoea,It's very high stress,6.903495013713837
ritalin,dyspnoea,That they could cause kidney damage.,6.896466672420502
ritalin,chronic kidney disease,mood swings,6.93927937746048
ritalin,chronic kidney disease,Adverse drug reactions too.,6.85071325302124
ritalin,chronic kidney disease,It's very high stress,6.834407448768616
ritalin,chronic kidney disease,Amputation perhaps /j,6.830177187919617
ritalin,chronic kidney disease,Or depression,6.796345233917236
ritalin,chronic kidney disease,That's insanity,6.73526269197464
ritalin,chronic kidney disease,and the heat,6.716907262802124
ritalin,chronic kidney disease,The grief is 100% real.,6.714412569999695
ritalin,chronic kidney disease,Perfect analogy.,6.6998820304870605
ritalin,chronic kidney disease,Finland.,6.699335038661957
ritalin,diarrhoea,That they could cause kidney damage.,6.366326630115509
ritalin,diarrhoea,Acne. Dry mouth. Tooth decay. Risk of cardiac issues. Messing up your metabolism. Etc.,6.352336168289185
ritalin,diarrhoea,Hyper fixating on it,6.3205103278160095
ritalin,diarrhoea,What euphoria?,6.301527738571167
ritalin,diarrhoea,All stimulants for me,6.295704662799835
ritalin,diarrhoea,Adverse drug reactions too.,6.292367696762085
ritalin,diarrhoea,“I have adhd and it causes chronic fatigue”,6.292365491390228
ritalin,diarrhoea,Sounds like depersonalization,6.288779139518738
ritalin,diarrhoea,And... that poker face may include puffed cheeks!,6.281864821910858
ritalin,diarrhoea,Two weeks for me coupled with mild depression and some anxiety,6.275244295597076
ritalin,renal failure,Amputation perhaps /j,7.209525287151337
ritalin,renal failure,Adverse drug reactions too.,7.161452054977417
