drug,side_effect,comment,score
ritalin,vomiting,This,7.461630642414093
ritalin,vomiting,This!,7.461630642414093
ritalin,vomiting,This !!!!,7.461630642414093
ritalin,vomiting,Congratulations!,7.45282769203186
ritalin,vomiting,congratulations 🎊,7.45282769203186
ritalin,vomiting,congratulations.,7.45282769203186
ritalin,insomnia,Adverse drug reactions too.,0.6431712508201599
ritalin,insomnia,For adhd or only for narcolepsy?,0.641988217830658
ritalin,insomnia,Acne. Dry mouth. Tooth decay. Risk of cardiac issues. Messing up your metabolism. Etc.,0.6350224018096924
ritalin,insomnia,“I have adhd and it causes chronic fatigue”,0.6301367282867432
ritalin,insomnia,Yeah inattentive ADHD is actually related to being chronically tired and mentally foggy,0.6251295804977417
ritalin,insomnia,"I have generalized anxiety disorder, CPTSD, and I also have ADD and Narcolepsy. I have taken adderall for 13 years.",0.6145070791244507
ritalin,insomnia,Adhd (especially unmedicated) lowers your life expectancy,0.6098530888557434
ritalin,insomnia,Or depression,0.6089264154434204
ritalin,insomnia,Nicotine is a stimulant,0.5959991216659546
ritalin,insomnia,Stimulants raise histamine levels. Those with histamine intolerance or MCAS might not tolerate them well and may actually cause paradoxical effects like brain fog.,0.5939676761627197
ritalin,dizziness,Coffee!,0.7280725836753845
ritalin,dizziness,Hell world,0.7049803137779236
ritalin,dizziness,Jamaica?,0.7049159407615662
ritalin,dizziness,Or depression,0.6999885439872742
ritalin,dizziness,[removed] :(,0.6926645636558533
ritalin,dizziness,Every day.,0.6872392296791077
ritalin,dizziness,Pretty much,0.6871938705444336
ritalin,dizziness,no,0.6844327449798584
ritalin,dizziness,No.,0.6844327449798584
ritalin,dizziness,No,0.6844327449798584
ritalin,abnormal,based,7.8559457659721375
ritalin,abnormal,This. 🙌🙌,7.802390217781067
ritalin,abnormal,This.,7.802390217781067
ritalin,abnormal,THIS,7.802390217781067
ritalin,abnormal,This,7.802390217781067
ritalin,abnormal,This!,7.802390217781067
ritalin,abnormal,This !!!!,7.802390217781067
ritalin,abnormal,Coffee!,7.75527960062027
ritalin,abnormal,Congratulations!,7.740877091884613
ritalin,abnormal,congratulations 🎊,7.740877091884613
ritalin,suicidal ideation,Or depression,1.4008415937423706
ritalin,suicidal ideation,Adverse drug reactions too.,1.344143807888031
ritalin,suicidal ideation,Patents? Distribution maybe?,1.2783445715904236
ritalin,suicidal ideation,mood swings,1.2763397693634033
ritalin,suicidal ideation,[removed] :(,1.2721512913703918
ritalin,suicidal ideation,Genesight?,1.2657551169395447
ritalin,suicidal ideation,Different doctor.,1.254388451576233
ritalin,suicidal ideation,New psychiatrist time,1.2503859996795654
ritalin,suicidal ideation,Diagnosed at 50. Yes.,1.2289856672286987
ritalin,suicidal ideation,Illinois,1.2248090505599976
ritalin,depression,Coffee!,7.6794915199279785
ritalin,depression,This. 🙌🙌,7.544184982776642
ritalin,depression,This.,7.544184982776642
ritalin,depression,THIS,7.544184982776642
ritalin,depression,This,7.544184982776642
ritalin,depression,This!,7.544184982776642
ritalin,depression,This !!!!,7.544184982776642
ritalin,depression,[removed] :(,7.498154163360596
ritalin,depression,Eggs,7.461636960506439
ritalin,depression,Congratulations!,7.452341973781586
ritalin,anxiety,Coffee!,7.324802577495575
ritalin,anxiety,This. 🙌🙌,7.169797599315643
ritalin,anxiety,This.,7.169797599315643
ritalin,anxiety,THIS,7.169797599315643
ritalin,anxiety,This,7.169797599315643
ritalin,anxiety,This!,7.169797599315643
ritalin,anxiety,This !!!!,7.169797599315643
ritalin,anxiety,Congratulations!,7.126680910587311
ritalin,anxiety,congratulations 🎊,7.126680910587311
ritalin,anxiety,congratulations.,7.126680910587311
ritalin,aggression,based,7.744418740272522
ritalin,aggression,This. 🙌🙌,7.7406861782073975
ritalin,aggression,This.,7.7406861782073975
ritalin,aggression,THIS,7.7406861782073975
ritalin,aggression,This,7.7406861782073975
ritalin,aggression,This!,7.7406861782073975
ritalin,aggression,This !!!!,7.7406861782073975
ritalin,aggression,Coffee!,7.698374271392822
ritalin,aggression,Congratulations!,7.669373333454132
ritalin,aggression,congratulations 🎊,7.669373333454132
ritalin,abnormal behaviour,[removed] :(,6.59042888879776
ritalin,abnormal behaviour,This. 🙌🙌,6.487940311431885
ritalin,abnormal behaviour,This.,6.487940311431885
ritalin,abnormal behaviour,THIS,6.487940311431885
ritalin,abnormal behaviour,This,6.487940311431885
ritalin,abnormal behaviour,This!,6.487940311431885
ritalin,abnormal behaviour,This !!!!,6.487940311431885
ritalin,abnormal behaviour,Coffee!,6.469527989625931
ritalin,abnormal behaviour,based,6.457641571760178
ritalin,abnormal behaviour,Eggs,6.415183424949646
ritalin,abdominal pain,Adverse drug reactions too.,0.6745190024375916
ritalin,abdominal pain,Or depression,0.653718888759613
ritalin,abdominal pain,Amputation perhaps /j,0.6464735269546509
ritalin,abdominal pain,GOOD ADVICE!,0.6375977396965027
ritalin,abdominal pain,Good luck! 🙏,0.635908305644989
ritalin,abdominal pain,Good luck!!,0.635908305644989
ritalin,abdominal pain,Acne. Dry mouth. Tooth decay. Risk of cardiac issues. Messing up your metabolism. Etc.,0.622327983379364
ritalin,abdominal pain,Hungary,0.6107093691825867
ritalin,abdominal pain,mood swings,0.6004677414894104
ritalin,abdominal pain,"Ritalin can affect vision. Check the side effects, they include blurred vision and difficulty focusing. Let your doctor know.",0.5874066948890686
ritalin,decreased appetite,mood swings,1.2485877871513367
ritalin,decreased appetite,[removed] :(,1.2410263419151306
ritalin,decreased appetite,Or depression,1.2396047711372375
ritalin,decreased appetite,Adverse drug reactions too.,1.2301009893417358
ritalin,decreased appetite,Drink water.,1.2224352955818176
ritalin,decreased appetite,Drink water !,1.2224352955818176
ritalin,decreased appetite,Coffee!,1.215559184551239
ritalin,decreased appetite,Eggs,1.215151309967041
ritalin,decreased appetite,Patents? Distribution maybe?,1.2021209597587585
ritalin,decreased appetite,EAT BREAKFAST,1.200278103351593
ritalin,disturbance in attention,Or depression,0.7383936047554016
ritalin,disturbance in attention,mood swings,0.7041732668876648
ritalin,disturbance in attention,Adverse drug reactions too.,0.6866433024406433
ritalin,disturbance in attention,New psychiatrist time,0.6730974316596985
ritalin,disturbance in attention,Shared experience. 👍🏼,0.6713915467262268
ritalin,disturbance in attention,[removed] :(,0.6675052046775818
ritalin,disturbance in attention,*cries in American*,0.6574217081069946
ritalin,disturbance in attention,Ask a second opinion!,0.6555841565132141
ritalin,disturbance in attention,Hyper fixating on it,0.6544889807701111
ritalin,disturbance in attention,"only ""some"" training",0.6462995409965515
ritalin,irritability,mood swings,0.683735728263855
ritalin,irritability,Or just anger.  Irritability is a big one.,0.6817336678504944
ritalin,irritability,What euphoria?,0.6550747752189636
ritalin,irritability,Hyper fixating on it,0.63514643907547
ritalin,irritability,"Ritalin makes me more “hyper”, is this normal? ",0.6044445037841797
ritalin,irritability,This is disturbing,0.6023614406585693
ritalin,irritability,Sounds like depersonalization,0.6012402176856995
ritalin,irritability,Damnit!,0.5970650911331177
ritalin,irritability,Drink water.,0.5942895412445068
ritalin,irritability,Drink water !,0.5942895412445068
ritalin,hypotension,Stimulants raise histamine levels. Those with histamine intolerance or MCAS might not tolerate them well and may actually cause paradoxical effects like brain fog.,0.6707771420478821
ritalin,hypotension,Sulfate of dextroamphetamin :),0.6598778963088989
ritalin,hypotension,For adhd or only for narcolepsy?,0.6597448587417603
ritalin,hypotension,Adverse drug reactions too.,0.6545068025588989
ritalin,hypotension,Sounds like executive dysfunction which is a primary symptom of a lot of ADHD cases,0.6528345942497253
ritalin,hypotension,Acne. Dry mouth. Tooth decay. Risk of cardiac issues. Messing up your metabolism. Etc.,0.6483597755432129
ritalin,hypotension,"Premenstual dysmorphia disorder, it’s like PMS, but like extreme

edit: premenstual dysphoric disorder not dysmorphia",0.647469162940979
ritalin,hypotension,You may be iron deficient… iron deficiency without anemia is very common in those with ADHD.,0.6403508186340332
ritalin,hypotension,Avoid vitamin C while taking stimulants. It might increase kidney clearance of the amphetamine,0.640185534954071
ritalin,hypotension,Untreated ADHD is life shortening with correlation to depression and addition issues.,0.6310228705406189
ritalin,bradycardia,For adhd or only for narcolepsy?,0.6671027541160583
ritalin,bradycardia,Stimulants raise histamine levels. Those with histamine intolerance or MCAS might not tolerate them well and may actually cause paradoxical effects like brain fog.,0.6489002108573914
ritalin,bradycardia,Adverse drug reactions too.,0.6478440165519714
ritalin,bradycardia,"Ritalin can affect vision. Check the side effects, they include blurred vision and difficulty focusing. Let your doctor know.",0.6300366520881653
ritalin,bradycardia,Sounds like executive dysfunction which is a primary symptom of a lot of ADHD cases,0.6288414001464844
ritalin,bradycardia,People on weight loss meds are having similar issues,0.6147043704986572
ritalin,bradycardia,“I have adhd and it causes chronic fatigue”,0.6137917637825012
ritalin,bradycardia,Acne. Dry mouth. Tooth decay. Risk of cardiac issues. Messing up your metabolism. Etc.,0.6119852066040039
ritalin,bradycardia,Sulfate of dextroamphetamin :),0.6095451712608337
ritalin,bradycardia,"They also treat narcolepsy with stimulants, right? Just act sleep.",0.6079692244529724
ritalin,no adverse event,Adverse drug reactions too.,0.5759351849555969
ritalin,no adverse event,Good luck! 🙏,0.5190292000770569
ritalin,no adverse event,Good luck!!,0.5190292000770569
ritalin,no adverse event,Amputation perhaps /j,0.5162976384162903
ritalin,no adverse event,Same substance but very different release mechanism.,0.5157706141471863
ritalin,no adverse event,Please don't spread misinformation. Medication response is not indicative of whether you have ADHD or not.,0.5126386284828186
ritalin,no adverse event,United States Postal Inspection Service.,0.5080124735832214
ritalin,no adverse event,Acne. Dry mouth. Tooth decay. Risk of cardiac issues. Messing up your metabolism. Etc.,0.5077694654464722
ritalin,no adverse event,"No worries, cheers :)",0.4891553819179535
ritalin,no adverse event,Thanks. Any significant side effects?,0.48694682121276855
ritalin,electrocardiogram qt prolonged,Typo.,1.7233975529670715
ritalin,electrocardiogram qt prolonged,Adverse drug reactions too.,1.6635653972625732
ritalin,electrocardiogram qt prolonged,For adhd or only for narcolepsy?,1.633927196264267
ritalin,electrocardiogram qt prolonged,Acne. Dry mouth. Tooth decay. Risk of cardiac issues. Messing up your metabolism. Etc.,1.6152221858501434
ritalin,electrocardiogram qt prolonged,Blood tests rarely detect ritalin.  Hair tests are much more accurate.  Urine tests are extremely unreliable.,1.586315929889679
ritalin,electrocardiogram qt prolonged,Your response to stimulants isn’t a valid diagnostic indicator.,1.5842690467834473
ritalin,electrocardiogram qt prolonged,$300? I’m spending $3000 for an ADHD diagnosis in Canada,1.5716160237789154
ritalin,electrocardiogram qt prolonged,CVS too.,1.5708135962486267
ritalin,electrocardiogram qt prolonged,Too hydrated. It can trick urine tests. Ask for a blood test instead,1.557225614786148
ritalin,electrocardiogram qt prolonged,Oh I do take regular EKG's and check blood pressure/tests,1.55412557721138
ritalin,toxicity to various agents,Adverse drug reactions too.,0.7605040669441223
ritalin,toxicity to various agents,Ritalin at 9 months <3,0.6992201209068298
ritalin,toxicity to various agents,That they could cause kidney damage.,0.6797848343849182
ritalin,toxicity to various agents,Same substance but very different release mechanism.,0.6714605093002319
ritalin,toxicity to various agents,Ritalin can be subtle. Keep trialing and titrating up.,0.6471920609474182
ritalin,toxicity to various agents,Filling a controlled substance early? 🤦🏻‍♂️,0.629903256893158
ritalin,toxicity to various agents,Patents? Distribution maybe?,0.6260532140731812
ritalin,toxicity to various agents,"Also, 1000 mg or more of Vitamin C can considerably speed up elimination.  It can also inhibit absorption.",0.6209548115730286
ritalin,toxicity to various agents,Thanks. Any significant side effects?,0.6201874017715454
ritalin,toxicity to various agents,"Recently diagnosed and prescribed Ritalin, mid 20s.",0.6020320057868958
ritalin,agitation,Coffee!,7.663776457309723
ritalin,agitation,This. 🙌🙌,7.6306851506233215
ritalin,agitation,This.,7.6306851506233215
ritalin,agitation,THIS,7.6306851506233215
ritalin,agitation,This,7.6306851506233215
ritalin,agitation,This!,7.6306851506233215
ritalin,agitation,This !!!!,7.6306851506233215
ritalin,agitation,Congratulations!,7.5801568031311035
ritalin,agitation,congratulations 🎊,7.5801568031311035
ritalin,agitation,congratulations.,7.5801568031311035
ritalin,pain,Coffee!,7.4040722250938416
ritalin,pain,This. 🙌🙌,7.284938633441925
ritalin,pain,This.,7.284938633441925
ritalin,pain,THIS,7.284938633441925
ritalin,pain,This,7.284938633441925
ritalin,pain,This!,7.284938633441925
ritalin,pain,This !!!!,7.284938633441925
ritalin,pain,Congratulations!,7.249323189258575
ritalin,pain,congratulations 🎊,7.249323189258575
ritalin,pain,congratulations.,7.249323189258575
ritalin,hypertension,Adverse drug reactions too.,1.2730267643928528
ritalin,hypertension,Or depression,1.2232588529586792
ritalin,hypertension,Amputation perhaps /j,1.1365858912467957
ritalin,hypertension,"Recently diagnosed and prescribed Ritalin, mid 20s.",1.0922168493270874
ritalin,hypertension,GOOD ADVICE!,1.0849829614162445
